userProfilePK,calendarDate,uuid,durationInMilliseconds,totalKilocalories,activeKilocalories,bmrKilocalories,wellnessKilocalories,remainingKilocalories,wellnessTotalKilocalories,wellnessActiveKilocalories,restingCaloriesFromActivity,totalSteps,dailyStepGoal,totalDistanceMeters,wellnessDistanceMeters,wellnessStartTimeGmt,wellnessEndTimeGmt,wellnessStartTimeLocal,wellnessEndTimeLocal,highlyActiveSeconds,activeSeconds,moderateIntensityMinutes,vigorousIntensityMinutes,isVigorousDay,userIntensityMinutesGoal,userFloorsAscendedGoal,minHeartRate,maxHeartRate,restingHeartRate,currentDayRestingHeartRate,restingHeartRateTimestamp,includesWellnessData,includesActivityData,includesCalorieConsumedData,includesSingleMeasurement,includesContinuousMeasurement,includesAllDayPulseOx,includesSleepPulseOx,source,allDayStress/userProfilePK,allDayStress/calendarDate,allDayStress/aggregatorList/0/type,allDayStress/aggregatorList/0/averageStressLevel,allDayStress/aggregatorList/0/averageStressLevelIntensity,allDayStress/aggregatorList/0/maxStressLevel,allDayStress/aggregatorList/0/stressIntensityCount,allDayStress/aggregatorList/0/stressOffWristCount,allDayStress/aggregatorList/0/stressTooActiveCount,allDayStress/aggregatorList/0/totalStressCount,allDayStress/aggregatorList/0/totalStressIntensity,allDayStress/aggregatorList/0/stressDuration,allDayStress/aggregatorList/0/restDuration,allDayStress/aggregatorList/0/activityDuration,allDayStress/aggregatorList/0/uncategorizedDuration,allDayStress/aggregatorList/0/totalDuration,allDayStress/aggregatorList/0/lowDuration,allDayStress/aggregatorList/0/mediumDuration,allDayStress/aggregatorList/0/highDuration,allDayStress/aggregatorList/1/type,allDayStress/aggregatorList/1/averageStressLevel,allDayStress/aggregatorList/1/averageStressLevelIntensity,allDayStress/aggregatorList/1/maxStressLevel,allDayStress/aggregatorList/1/stressIntensityCount,allDayStress/aggregatorList/1/stressOffWristCount,allDayStress/aggregatorList/1/stressTooActiveCount,allDayStress/aggregatorList/1/totalStressCount,allDayStress/aggregatorList/1/totalStressIntensity,allDayStress/aggregatorList/1/stressDuration,allDayStress/aggregatorList/1/restDuration,allDayStress/aggregatorList/1/activityDuration,allDayStress/aggregatorList/1/uncategorizedDuration,allDayStress/aggregatorList/1/totalDuration,allDayStress/aggregatorList/1/lowDuration,allDayStress/aggregatorList/1/mediumDuration,allDayStress/aggregatorList/1/highDuration,allDayStress/aggregatorList/2/type,allDayStress/aggregatorList/2/averageStressLevel,allDayStress/aggregatorList/2/averageStressLevelIntensity,allDayStress/aggregatorList/2/maxStressLevel,allDayStress/aggregatorList/2/stressIntensityCount,allDayStress/aggregatorList/2/stressOffWristCount,allDayStress/aggregatorList/2/stressTooActiveCount,allDayStress/aggregatorList/2/totalStressCount,allDayStress/aggregatorList/2/totalStressIntensity,allDayStress/aggregatorList/2/stressDuration,allDayStress/aggregatorList/2/restDuration,allDayStress/aggregatorList/2/activityDuration,allDayStress/aggregatorList/2/uncategorizedDuration,allDayStress/aggregatorList/2/totalDuration,allDayStress/aggregatorList/2/lowDuration,allDayStress/aggregatorList/2/mediumDuration,allDayStress/aggregatorList/2/highDuration,bodyBattery/userProfilePK,bodyBattery/calendarDate,bodyBattery/chargedValue,bodyBattery/drainedValue,bodyBattery/bodyBatteryVersion,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/0/statsValue,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/0/statTimestamp,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/1/statsValue,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/1/statTimestamp,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/2/statsValue,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/2/statTimestamp,bodyBattery/bodyBatteryStatList/3/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/3/statsValue,bodyBattery/bodyBatteryStatList/3/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/3/statTimestamp,bodyBattery/bodyBatteryStatList/4/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/4/statsValue,bodyBattery/bodyBatteryStatList/4/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/4/statTimestamp,bodyBattery/bodyBatteryStatList/5/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/5/statsValue,bodyBattery/bodyBatteryStatList/5/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/5/statTimestamp,minAvgHeartRate,maxAvgHeartRate,version
96200873,2024-03-31,e5191324886748f09bcba8ff25e0523c,86400000,2670,590,2080,2670,2670,2670,590,34,15759,16970,14556,14556,2024-03-31T07:00:00.0,2024-04-01T07:00:00.0,2024-03-31T00:00:00.0,2024-04-01T00:00:00.0,5955,5280,2,27,true,150,10,43,175,52,49,1711954800000,true,true,false,false,false,false,false,0,96200873,2024-03-31,TOTAL,25,19,90,1006,224,210,1440,27279,22260,38100,12600,13440,86400,11280,9300,1680,AWAKE,41,34,90,513,207,209,929,-6687,21660,9120,12540,12420,55740,10920,9120,1620,ASLEEP,8,8,76,493,17,1,511,33966,600,28980,60,1020,30660,360,180,60,96200873,2024-03-31,43,67,1,HIGHEST,100,MEASURED,2024-03-31T07:53:00.0,LOWEST,46,MEASURED,2024-04-01T03:54:00.0,MOSTRECENT,67,MEASURED,2024-04-01T07:00:00.0,ENDOFDAY,46,MEASURED,2024-04-01T04:00:00.0,STARTOFDAY,91,MEASURED,2024-03-31T07:01:00.0,DURINGSLEEP,31,MEASURED,2024-03-31T12:30:00.0,43,175,40500002
96200873,2024-04-01,486c1b431f0e41d3985fb1fce4d5cce1,86400000,2903,823,2080,2903,2903,2903,823,56,14680,16850,14659,14659,2024-04-01T07:00:00.0,2024-04-02T07:00:00.0,2024-04-01T00:00:00.0,2024-04-02T00:00:00.0,4785,4680,2,43,true,150,10,43,187,52,51,1712041200000,true,true,false,false,false,false,false,0,96200873,2024-04-01,TOTAL,25,19,86,1010,229,198,1437,24018,21720,38880,11880,13740,86220,10560,9840,1320,AWAKE,37,28,86,571,198,197,966,-2317,20100,14160,11820,11880,57960,9360,9420,1320,ASLEEP,11,10,72,439,31,1,471,26335,1620,24720,60,1860,28260,1200,420,,96200873,2024-04-01,74,77,1,HIGHEST,100,MEASURED,2024-04-01T11:09:00.0,LOWEST,49,MEASURED,2024-04-02T04:23:00.0,MOSTRECENT,64,MEASURED,2024-04-02T07:00:00.0,ENDOFDAY,51,MEASURED,2024-04-02T04:36:00.0,STARTOFDAY,67,MEASURED,2024-04-01T07:01:00.0,DURINGSLEEP,53,MEASURED,2024-04-01T12:26:00.0,44,187,70200002
96200873,2024-04-02,44d72c93983a4531ad6b4e854d224679,86400000,2660,580,2080,2660,2660,2660,580,30,12772,16420,11265,11265,2024-04-02T07:00:00.0,2024-04-03T07:00:00.0,2024-04-02T00:00:00.0,2024-04-03T00:00:00.0,3395,6135,2,9,false,150,10,43,120,52,52,1712127600000,true,true,false,false,false,false,false,0,96200873,2024-04-02,TOTAL,32,23,96,1033,216,146,1395,8552,32700,29280,8760,12960,83700,17580,11580,3540,AWAKE,41,34,96,721,201,144,1066,-9325,32100,11160,8640,12060,63960,17280,11340,3480,ASLEEP,11,11,78,312,15,2,329,17877,600,18120,120,900,19740,300,240,60,96200873,2024-04-02,57,70,1,HIGHEST,94,MEASURED,2024-04-02T12:09:00.0,LOWEST,26,MEASURED,2024-04-03T03:23:00.0,MOSTRECENT,51,MEASURED,2024-04-03T07:00:00.0,ENDOFDAY,51,MEASURED,2024-04-03T07:00:00.0,STARTOFDAY,64,MEASURED,2024-04-02T07:01:00.0,DURINGSLEEP,40,MEASURED,2024-04-02T12:29:00.0,45,113,74520002
96200873,2024-04-03,2c6eaed1193e44148f4fac02012e8db5,86400000,2936,856,2080,2936,2936,2936,856,56,16464,15690,16259,16259,2024-04-03T07:00:00.0,2024-04-04T07:00:00.0,2024-04-03T00:00:00.0,2024-04-04T00:00:00.0,4695,6126,1,42,true,150,10,45,176,51,51,1712214000000,true,true,false,false,false,false,false,0,96200873,2024-04-03,TOTAL,27,21,90,1031,135,271,1437,19598,27420,34440,16260,8100,86220,16260,9180,1980,AWAKE,44,40,90,530,109,269,908,-10609,26520,5280,16140,6540,54480,15480,9060,1980,ASLEEP,10,10,66,501,26,2,529,30207,900,29160,120,1560,31740,780,120,,96200873,2024-04-03,80,64,1,HIGHEST,90,MEASURED,2024-04-03T12:17:00.0,LOWEST,36,MEASURED,2024-04-03T21:24:00.0,MOSTRECENT,67,MEASURED,2024-04-04T07:00:00.0,ENDOFDAY,36,MEASURED,2024-04-04T03:37:00.0,STARTOFDAY,51,MEASURED,2024-04-03T07:01:00.0,DURINGSLEEP,60,MEASURED,2024-04-03T12:25:00.0,45,174,69600002
96200873,2024-04-04,c294ef9a581b443aa0a7552ae28f42fe,86400000,3135,1055,2080,3135,3135,3135,1055,57,17951,15770,17312,17312,2024-04-04T07:00:00.0,2024-04-05T07:00:00.0,2024-04-04T00:00:00.0,2024-04-05T00:00:00.0,4640,7720,2,45,true,150,10,42,171,51,49,1712300400000,true,true,false,false,false,false,false,0,96200873,2024-04-04,TOTAL,37,25,96,940,206,290,1436,1484,34980,21420,17400,12360,86160,17700,11580,5700,AWAKE,52,50,96,588,88,288,964,-19934,33240,2040,17280,5280,57840,16200,11340,5700,ASLEEP,10,10,75,352,118,2,472,21418,1740,19380,120,7080,28320,1500,240,,96200873,2024-04-04,41,81,1,HIGHEST,100,MEASURED,2024-04-04T12:02:00.0,LOWEST,20,MEASURED,2024-04-05T03:46:00.0,MOSTRECENT,27,MEASURED,2024-04-05T07:00:00.0,ENDOFDAY,25,MEASURED,2024-04-05T04:33:00.0,STARTOFDAY,67,MEASURED,2024-04-04T07:01:00.0,DURINGSLEEP,63,MEASURED,2024-04-04T12:27:00.0,43,169,69660002
96200873,2024-04-05,7247adfe045c4466b786295dcd83ac38,86400000,2933,853,2080,2933,2933,2933,853,59,16253,16210,15890,15890,2024-04-05T07:00:00.0,2024-04-06T07:00:00.0,2024-04-05T00:00:00.0,2024-04-06T00:00:00.0,4046,5974,1,44,true,150,10,45,181,51,54,1712386800000,true,true,false,false,false,false,false,0,96200873,2024-04-05,TOTAL,24,19,94,1013,152,273,1438,26996,20460,40320,16380,9120,86280,11400,6540,2520,AWAKE,38,29,94,507,117,273,897,-3263,20040,10380,16380,7020,53820,11040,6480,2520,ASLEEP,10,10,51,506,35,,541,30259,420,29940,,2100,32460,360,60,,96200873,2024-04-05,97,60,1,HIGHEST,81,MEASURED,2024-04-05T12:18:00.0,LOWEST,27,MEASURED,2024-04-05T07:01:00.0,MOSTRECENT,64,MEASURED,2024-04-06T07:00:00.0,ENDOFDAY,41,MEASURED,2024-04-06T03:27:00.0,STARTOFDAY,27,MEASURED,2024-04-05T07:01:00.0,,,,,46,180,69780003
96200873,2024-04-06,610f6f3fc21948b89e0358a3257e5f85,86400000,3402,1322,2080,3402,3402,3402,1322,100,20567,16220,21550,21550,2024-04-06T07:00:00.0,2024-04-07T07:00:00.0,2024-04-06T00:00:00.0,2024-04-07T00:00:00.0,6930,6795,2,75,true,150,10,44,193,51,51,1712473200000,true,true,false,false,false,false,false,0,96200873,2024-04-06,TOTAL,33,24,90,967,189,283,1439,6290,29400,28620,16980,11340,86340,13140,12660,3600,AWAKE,49,46,90,542,153,281,976,-15985,28320,4200,16860,9180,58560,12360,12480,3480,ASLEEP,12,12,79,425,36,2,463,22275,1080,24420,120,2160,27780,780,180,120,96200873,2024-04-06,51,69,1,HIGHEST,89,MEASURED,2024-04-06T12:18:00.0,LOWEST,23,MEASURED,2024-04-07T03:41:00.0,MOSTRECENT,46,MEASURED,2024-04-07T07:00:00.0,ENDOFDAY,26,MEASURED,2024-04-07T04:43:00.0,STARTOFDAY,64,MEASURED,2024-04-06T07:01:00.0,DURINGSLEEP,48,MEASURED,2024-04-06T12:25:00.0,45,192,72420003
96200873,2024-04-07,2d9fa2af21564ea1bdaf7621453e70b9,86400000,2628,548,2080,2628,2628,2628,548,35,15370,17090,14150,14150,2024-04-07T07:00:00.0,2024-04-08T07:00:00.0,2024-04-07T00:00:00.0,2024-04-08T00:00:00.0,4350,7325,2,26,true,150,10,41,158,51,47,1712559600000,true,true,false,false,false,false,false,0,96200873,2024-04-07,TOTAL,34,24,93,994,263,174,1431,5168,31920,27720,10440,15780,85860,13860,14520,3540,AWAKE,46,38,93,632,163,172,967,-11670,29580,8340,10320,9780,58020,11580,14520,3480,ASLEEP,14,14,78,362,100,2,464,16838,2340,19380,120,6000,27840,2280,,60,96200873,2024-04-07,57,73,1,HIGHEST,82,MEASURED,2024-04-07T12:20:00.0,LOWEST,29,MEASURED,2024-04-08T04:29:00.0,MOSTRECENT,32,MEASURED,2024-04-08T07:00:00.0,ENDOFDAY,29,MEASURED,2024-04-08T04:37:00.0,STARTOFDAY,48,MEASURED,2024-04-07T07:09:00.0,DURINGSLEEP,54,MEASURED,2024-04-07T12:28:00.0,41,155,68880002
96200873,2024-04-08,adb58dd978304fbb8456806620fbf384,86400000,2788,708,2080,2788,2788,2788,708,57,17202,16920,16746,16746,2024-04-08T07:00:00.0,2024-04-09T07:00:00.0,2024-04-08T00:00:00.0,2024-04-09T00:00:00.0,4693,6607,3,41,true,150,10,39,182,50,48,1712646000000,true,true,false,false,false,false,false,0,96200873,2024-04-08,TOTAL,23,18,87,1036,176,223,1435,29815,22500,39660,13380,10560,86100,14100,6540,1860,AWAKE,36,28,87,531,153,220,904,-2805,21840,10020,13200,9180,54240,13680,6300,1860,ASLEEP,9,9,70,505,23,3,531,32620,660,29640,180,1380,31860,420,240,,96200873,2024-04-08,99,58,1,HIGHEST,86,MEASURED,2024-04-08T12:26:00.0,LOWEST,32,MEASURED,2024-04-08T07:01:00.0,MOSTRECENT,73,MEASURED,2024-04-09T07:00:00.0,ENDOFDAY,47,MEASURED,2024-04-09T03:42:00.0,STARTOFDAY,32,MEASURED,2024-04-08T07:01:00.0,DURINGSLEEP,56,MEASURED,2024-04-08T12:32:00.0,39,178,69960002
96200873,2024-04-09,3e9eaa9ae5c54443a7ef6f3758d3c200,86400000,2886,806,2080,2886,2886,2886,806,55,14166,16950,14445,14445,2024-04-09T07:00:00.0,2024-04-10T07:00:00.0,2024-04-09T00:00:00.0,2024-04-10T00:00:00.0,4110,5990,2,42,true,150,10,45,186,50,51,1712732400000,true,true,false,false,false,false,false,0,96200873,2024-04-09,TOTAL,21,17,90,1058,145,235,1438,37210,14640,48840,14100,8700,86280,6780,6180,1680,AWAKE,26,20,90,734,142,231,1107,16345,13680,30360,13860,8520,66420,6060,5940,1680,ASLEEP,9,9,72,324,3,4,331,20865,960,18480,240,180,19860,720,240,,96200873,2024-04-09,84,72,1,HIGHEST,100,MEASURED,2024-04-09T11:18:00.0,LOWEST,56,MEASURED,2024-04-10T00:45:00.0,MOSTRECENT,85,MEASURED,2024-04-10T07:00:00.0,ENDOFDAY,85,MEASURED,2024-04-10T07:00:00.0,STARTOFDAY,73,MEASURED,2024-04-09T07:01:00.0,DURINGSLEEP,53,MEASURED,2024-04-09T12:31:00.0,46,186,72300002
96200873,2024-04-10,123920b26e694a3099e85333ba8ed281,86400000,3077,997,2080,3077,3077,3077,997,55,17858,16680,17378,17378,2024-04-10T07:00:00.0,2024-04-11T07:00:00.0,2024-04-10T00:00:00.0,2024-04-11T00:00:00.0,5540,8022,1,43,true,150,10,45,182,50,53,1712818800000,true,true,false,false,false,false,false,0,96200873,2024-04-10,TOTAL,34,24,92,928,206,305,1439,5115,28620,27060,18300,12360,86340,12960,10500,5160,AWAKE,49,45,92,537,104,302,943,-14620,27060,5160,18120,6240,56580,11700,10260,5100,ASLEEP,13,13,85,391,102,3,496,19735,1560,21900,180,6120,29760,1260,240,60,96200873,2024-04-10,32,85,1,HIGHEST,100,MEASURED,2024-04-10T09:36:00.0,LOWEST,27,MEASURED,2024-04-11T03:55:00.0,MOSTRECENT,32,MEASURED,2024-04-11T07:00:00.0,ENDOFDAY,28,MEASURED,2024-04-11T04:15:00.0,STARTOFDAY,85,MEASURED,2024-04-10T07:01:00.0,DURINGSLEEP,32,MEASURED,2024-04-10T12:30:00.0,46,181,69600002
96200873,2024-04-11,aeb5fbeca3da4d8ab7be9e3545eab559,86400000,2942,862,2080,2942,2942,2942,862,55,16820,16800,16465,16465,2024-04-11T07:00:00.0,2024-04-12T07:00:00.0,2024-04-11T00:00:00.0,2024-04-12T00:00:00.0,5018,8130,2,46,true,150,10,38,187,51,50,1712905200000,true,true,false,false,false,false,false,0,96200873,2024-04-11,TOTAL,25,19,89,959,194,279,1432,23381,20160,37380,16740,11640,85920,9540,8100,2520,AWAKE,39,31,89,527,159,278,964,-4495,19200,12420,16680,9540,57840,8760,7920,2520,ASLEEP,9,9,66,432,35,1,468,27876,960,24960,60,2100,28080,780,180,,96200873,2024-04-11,88,62,1,HIGHEST,84,MEASURED,2024-04-11T12:23:00.0,LOWEST,32,MEASURED,2024-04-11T07:01:00.0,MOSTRECENT,58,MEASURED,2024-04-12T07:00:00.0,ENDOFDAY,39,MEASURED,2024-04-12T04:44:00.0,STARTOFDAY,32,MEASURED,2024-04-11T07:01:00.0,DURINGSLEEP,55,MEASURED,2024-04-11T12:31:00.0,39,184,78300002
96200873,2024-04-12,f4a537c9cbf14515960dabe51f298149,86400000,3200,1120,2080,3200,3200,3200,1120,57,21463,16810,20227,20227,2024-04-12T07:00:00.0,2024-04-13T07:00:00.0,2024-04-12T00:00:00.0,2024-04-13T00:00:00.0,5280,10574,1,44,true,150,10,45,180,50,51,1712991600000,true,true,false,false,false,false,false,0,96200873,2024-04-12,TOTAL,29,21,93,991,125,324,1440,15865,27480,31980,19440,7500,86400,15240,9120,3120,AWAKE,47,45,93,517,118,322,957,-13720,27300,3720,19320,7080,57420,15120,9060,3120,ASLEEP,9,10,60,474,7,2,483,29585,180,28260,120,420,28980,120,60,,96200873,2024-04-12,68,73,1,HIGHEST,98,MEASURED,2024-04-12T12:53:00.0,LOWEST,28,MEASURED,2024-04-13T04:46:00.0,MOSTRECENT,53,MEASURED,2024-04-13T07:00:00.0,ENDOFDAY,30,MEASURED,2024-04-13T04:53:00.0,STARTOFDAY,58,MEASURED,2024-04-12T07:01:00.0,DURINGSLEEP,59,MEASURED,2024-04-12T12:55:00.0,46,179,29280002
96200873,2024-04-13,4dea3b360e4e4d19bf26b23c759a328a,86400000,2516,436,2080,2516,2516,2516,436,35,8843,17740,8471,8471,2024-04-13T07:00:00.0,2024-04-14T07:00:00.0,2024-04-13T00:00:00.0,2024-04-14T00:00:00.0,330,4630,2,20,false,150,10,39,103,50,50,1713078000000,true,true,false,false,false,false,false,0,96200873,2024-04-13,TOTAL,21,17,93,988,208,152,1348,33773,16080,43200,9120,12480,80880,10020,4380,1680,AWAKE,25,19,93,677,186,150,1013,16445,15240,25380,9000,11160,60780,9300,4320,1620,ASLEEP,11,11,78,311,22,2,335,17328,840,17820,120,1320,20100,720,60,60,96200873,2024-04-13,93,58,1,HIGHEST,88,MEASURED,2024-04-14T06:43:00.0,LOWEST,49,MEASURED,2024-04-13T18:57:00.0,MOSTRECENT,88,MEASURED,2024-04-14T07:00:00.0,ENDOFDAY,88,MEASURED,2024-04-14T07:00:00.0,STARTOFDAY,53,MEASURED,2024-04-13T07:01:00.0,DURINGSLEEP,57,MEASURED,2024-04-13T12:35:00.0,39,102,46740002
96200873,2024-04-14,92030f6fbcb14befaa7848ebef5aee75,86400000,2700,620,2080,2700,2700,2700,620,34,14141,16850,13137,13137,2024-04-14T07:00:00.0,2024-04-15T07:00:00.0,2024-04-14T00:00:00.0,2024-04-15T00:00:00.0,3900,8025,2,26,true,150,10,46,175,51,51,1713164400000,true,true,false,false,false,false,false,0,96200873,2024-04-14,TOTAL,26,20,93,1015,164,260,1439,21138,20280,40620,15600,9840,86340,9660,7500,3120,AWAKE,38,28,93,527,141,254,922,-2813,20040,11580,15240,8460,55320,9480,7440,3120,ASLEEP,13,13,56,488,23,6,517,23951,240,29040,360,1380,31020,180,60,,96200873,2024-04-14,47,76,1,HIGHEST,100,MEASURED,2024-04-14T09:20:00.0,LOWEST,44,MEASURED,2024-04-15T03:44:00.0,MOSTRECENT,59,MEASURED,2024-04-15T07:00:00.0,ENDOFDAY,45,MEASURED,2024-04-15T03:58:00.0,STARTOFDAY,88,MEASURED,2024-04-14T07:01:00.0,DURINGSLEEP,22,MEASURED,2024-04-14T12:34:00.0,47,175,68940002
96200873,2024-04-15,d1a99581d7f845f6917fea5bf5eecf1a,86400000,2973,893,2080,2973,2973,2973,893,56,16132,16310,15980,15980,2024-04-15T07:00:00.0,2024-04-16T07:00:00.0,2024-04-15T00:00:00.0,2024-04-16T00:00:00.0,5400,6735,2,42,true,150,10,42,177,51,50,1713250800000,true,true,false,false,false,false,false,0,96200873,2024-04-15,TOTAL,30,22,95,1040,185,214,1439,14053,30660,31740,12840,11100,86340,18240,7680,4740,AWAKE,46,43,95,584,118,211,913,-13977,29700,5340,12660,7080,54780,17400,7560,4740,ASLEEP,10,10,57,456,67,3,526,28030,960,26400,180,4020,31560,840,120,,96200873,2024-04-15,64,71,1,HIGHEST,100,MEASURED,2024-04-15T12:16:00.0,LOWEST,36,MEASURED,2024-04-16T03:34:00.0,MOSTRECENT,52,MEASURED,2024-04-16T07:00:00.0,ENDOFDAY,37,MEASURED,2024-04-16T03:43:00.0,STARTOFDAY,59,MEASURED,2024-04-15T07:01:00.0,DURINGSLEEP,55,MEASURED,2024-04-15T12:28:00.0,42,176,69960002
96200873,2024-04-16,7cbe1b6e88224f6db6a572d306ec007c,86400000,2822,742,2080,2822,2822,2822,742,55,13152,16280,13563,13563,2024-04-16T07:00:00.0,2024-04-17T07:00:00.0,2024-04-16T00:00:00.0,2024-04-17T00:00:00.0,3750,5385,4,42,true,150,10,42,177,50,47,1713337200000,true,true,false,false,false,false,false,0,96200873,2024-04-16,TOTAL,20,17,84,1024,259,156,1439,35068,16080,45360,9360,15540,86340,9660,5640,780,AWAKE,30,23,84,570,221,155,946,4439,15600,18600,9300,13260,56760,9360,5460,780,ASLEEP,8,9,57,454,38,1,493,30629,480,26760,60,2280,29580,300,180,,96200873,2024-04-16,95,60,1,HIGHEST,94,MEASURED,2024-04-16T12:10:00.0,LOWEST,52,MEASURED,2024-04-16T07:01:00.0,MOSTRECENT,87,MEASURED,2024-04-17T07:00:00.0,ENDOFDAY,65,MEASURED,2024-04-17T04:13:00.0,STARTOFDAY,52,MEASURED,2024-04-16T07:01:00.0,DURINGSLEEP,57,MEASURED,2024-04-16T12:25:00.0,43,176,55800002
96200873,2024-04-17,a53819f921a94bfdbb041909a301348d,86400000,2921,841,2080,2921,2921,2921,841,55,15351,15660,15292,15292,2024-04-17T07:00:00.0,2024-04-18T07:00:00.0,2024-04-17T00:00:00.0,2024-04-18T00:00:00.0,5280,6300,2,41,true,150,10,41,177,50,48,1713423600000,true,true,false,false,false,false,false,0,96200873,2024-04-17,TOTAL,22,17,90,1030,157,250,1437,34531,18540,43260,15000,9420,86220,10440,6300,1800,AWAKE,32,24,90,582,142,248,972,3790,17820,17100,14880,8520,58320,9900,6120,1800,ASLEEP,8,8,63,448,15,2,465,30741,720,26160,120,900,27900,540,180,,96200873,2024-04-17,68,74,1,HIGHEST,100,MEASURED,2024-04-17T09:19:00.0,LOWEST,49,MEASURED,2024-04-17T19:19:00.0,MOSTRECENT,81,MEASURED,2024-04-18T07:00:00.0,ENDOFDAY,60,MEASURED,2024-04-18T04:45:00.0,STARTOFDAY,87,MEASURED,2024-04-17T07:01:00.0,DURINGSLEEP,33,MEASURED,2024-04-17T12:29:00.0,42,177,70080002
96200873,2024-04-18,124e424e53e8444e8af2349cd71689fb,86400000,2874,794,2080,2874,2874,2874,794,57,14260,15600,14372,14372,2024-04-18T07:00:00.0,2024-04-19T07:00:00.0,2024-04-18T00:00:00.0,2024-04-19T00:00:00.0,3615,6495,1,45,true,150,10,37,183,48,40,1713510000000,true,true,false,false,false,false,false,0,96200873,2024-04-18,TOTAL,24,19,89,986,233,220,1439,26638,24540,34620,13200,13980,86340,16620,6000,1920,AWAKE,37,31,89,539,149,219,907,-4634,23640,8700,13140,8940,54420,16020,5700,1920,ASLEEP,8,8,61,447,84,1,532,31272,900,25920,60,5040,31920,600,300,,96200873,2024-04-18,58,64,1,HIGHEST,100,MEASURED,2024-04-18T08:56:00.0,LOWEST,46,MEASURED,2024-04-19T01:47:00.0,MOSTRECENT,75,MEASURED,2024-04-19T07:00:00.0,ENDOFDAY,52,MEASURED,2024-04-19T03:40:00.0,STARTOFDAY,81,MEASURED,2024-04-18T07:01:00.0,DURINGSLEEP,40,MEASURED,2024-04-18T12:31:00.0,38,182,69840002
96200873,2024-04-19,225880fcf1874fa687fa56d07f6a1f3b,86400000,2861,781,2080,2861,2861,2861,781,57,14561,15340,14621,14621,2024-04-19T07:00:00.0,2024-04-20T07:00:00.0,2024-04-19T00:00:00.0,2024-04-20T00:00:00.0,4801,5624,1,42,true,150,10,40,182,48,48,1713596400000,true,true,false,false,false,false,false,0,96200873,2024-04-19,TOTAL,31,21,92,795,420,224,1439,12457,24420,23280,13440,25200,86340,11340,9600,3480,AWAKE,48,45,92,478,410,222,1110,-12870,23940,4740,13320,24600,66600,10980,9480,3480,ASLEEP,5,5,69,317,10,2,329,25327,480,18540,120,600,19740,360,120,,96200873,2024-04-19,34,73,1,HIGHEST,100,MEASURED,2024-04-19T09:29:00.0,LOWEST,36,MEASURED,2024-04-20T04:34:00.0,MOSTRECENT,36,MEASURED,2024-04-20T04:41:00.0,STARTOFDAY,75,MEASURED,2024-04-19T07:01:00.0,DURINGSLEEP,49,MEASURED,2024-04-19T12:29:00.0,,,,,41,181,69660002
96200873,2024-04-20,d46572c2067d4ebab31f78b094adb382,86400000,3129,1049,2080,3129,3129,3129,1049,100,18875,15190,20160,20160,2024-04-20T07:00:00.0,2024-04-21T07:00:00.0,2024-04-20T00:00:00.0,2024-04-21T00:00:00.0,7245,4200,3,72,true,150,10,49,171,48,53,1713682800000,true,true,false,false,false,false,false,0,96200873,2024-04-20,TOTAL,28,21,90,647,554,239,1440,12279,16080,22740,14340,33240,86400,7740,7260,1080,AWAKE,37,28,90,453,554,239,1246,-2393,16020,11160,14340,33240,74760,7680,7260,1080,ASLEEP,6,6,30,194,,,194,14672,60,11580,,,11640,60,,,96200873,2024-04-20,55,48,1,HIGHEST,82,MEASURED,2024-04-21T06:53:00.0,LOWEST,35,MEASURED,2024-04-20T18:43:00.0,MOSTRECENT,82,MEASURED,2024-04-21T07:00:00.0,ENDOFDAY,46,MEASURED,2024-04-21T03:47:00.0,STARTOFDAY,75,RESET,2024-04-20T12:27:00.0,,,,,50,166,85560002
