userProfilePK,calendarDate,uuid,durationInMilliseconds,totalKilocalories,activeKilocalories,bmrKilocalories,wellnessKilocalories,remainingKilocalories,wellnessTotalKilocalories,wellnessActiveKilocalories,restingCaloriesFromActivity,totalSteps,dailyStepGoal,totalDistanceMeters,wellnessDistanceMeters,wellnessStartTimeGmt,wellnessEndTimeGmt,wellnessStartTimeLocal,wellnessEndTimeLocal,highlyActiveSeconds,activeSeconds,moderateIntensityMinutes,vigorousIntensityMinutes,userIntensityMinutesGoal,userFloorsAscendedGoal,minHeartRate,maxHeartRate,restingHeartRate,currentDayRestingHeartRate,restingHeartRateTimestamp,includesWellnessData,includesActivityData,includesCalorieConsumedData,includesSingleMeasurement,includesContinuousMeasurement,includesAllDayPulseOx,includesSleepPulseOx,source,allDayStress/userProfilePK,allDayStress/calendarDate,allDayStress/aggregatorList/0/type,allDayStress/aggregatorList/0/averageStressLevel,allDayStress/aggregatorList/0/averageStressLevelIntensity,allDayStress/aggregatorList/0/maxStressLevel,allDayStress/aggregatorList/0/stressIntensityCount,allDayStress/aggregatorList/0/stressOffWristCount,allDayStress/aggregatorList/0/stressTooActiveCount,allDayStress/aggregatorList/0/totalStressCount,allDayStress/aggregatorList/0/totalStressIntensity,allDayStress/aggregatorList/0/stressDuration,allDayStress/aggregatorList/0/restDuration,allDayStress/aggregatorList/0/activityDuration,allDayStress/aggregatorList/0/uncategorizedDuration,allDayStress/aggregatorList/0/totalDuration,allDayStress/aggregatorList/0/lowDuration,allDayStress/aggregatorList/0/mediumDuration,allDayStress/aggregatorList/0/highDuration,allDayStress/aggregatorList/1/type,allDayStress/aggregatorList/1/averageStressLevel,allDayStress/aggregatorList/1/averageStressLevelIntensity,allDayStress/aggregatorList/1/maxStressLevel,allDayStress/aggregatorList/1/stressIntensityCount,allDayStress/aggregatorList/1/stressOffWristCount,allDayStress/aggregatorList/1/stressTooActiveCount,allDayStress/aggregatorList/1/totalStressCount,allDayStress/aggregatorList/1/totalStressIntensity,allDayStress/aggregatorList/1/stressDuration,allDayStress/aggregatorList/1/restDuration,allDayStress/aggregatorList/1/activityDuration,allDayStress/aggregatorList/1/uncategorizedDuration,allDayStress/aggregatorList/1/totalDuration,allDayStress/aggregatorList/1/lowDuration,allDayStress/aggregatorList/1/mediumDuration,allDayStress/aggregatorList/1/highDuration,allDayStress/aggregatorList/2/type,allDayStress/aggregatorList/2/averageStressLevel,allDayStress/aggregatorList/2/averageStressLevelIntensity,allDayStress/aggregatorList/2/maxStressLevel,allDayStress/aggregatorList/2/stressIntensityCount,allDayStress/aggregatorList/2/stressOffWristCount,allDayStress/aggregatorList/2/stressTooActiveCount,allDayStress/aggregatorList/2/totalStressCount,allDayStress/aggregatorList/2/totalStressIntensity,allDayStress/aggregatorList/2/stressDuration,allDayStress/aggregatorList/2/restDuration,allDayStress/aggregatorList/2/activityDuration,allDayStress/aggregatorList/2/uncategorizedDuration,allDayStress/aggregatorList/2/totalDuration,allDayStress/aggregatorList/2/lowDuration,allDayStress/aggregatorList/2/mediumDuration,bodyBattery/userProfilePK,bodyBattery/calendarDate,bodyBattery/chargedValue,bodyBattery/drainedValue,bodyBattery/bodyBatteryVersion,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/0/statsValue,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/0/statTimestamp,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/1/statsValue,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/1/statTimestamp,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/2/statsValue,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/2/statTimestamp,bodyBattery/bodyBatteryStatList/3/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/3/statsValue,bodyBattery/bodyBatteryStatList/3/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/3/statTimestamp,bodyBattery/bodyBatteryStatList/4/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/4/statsValue,bodyBattery/bodyBatteryStatList/4/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/4/statTimestamp,minAvgHeartRate,maxAvgHeartRate,version,allDayStress/aggregatorList/2/highDuration,isVigorousDay,bodyBattery/bodyBatteryStatList/5/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/5/statsValue,bodyBattery/bodyBatteryStatList/5/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/5/statTimestamp
96200873,2023-12-25,dee8274b03b247388c33ea39a9129d2c,86400000,2793,707,2086,2793,2793,2793,707,61,10794,8600,11817,11817,2023-12-25T08:00:00.0,2023-12-26T08:00:00.0,2023-12-25T00:00:00.0,2023-12-26T00:00:00.0,4295,3510,2,45,150,10,43,175,49,51,1703577600000,true,true,false,false,false,false,false,0,96200873,2023-12-25,TOTAL,35,24,95,997,274,126,1397,5914,31200,28620,7560,16440,83820,10740,15720,4740,AWAKE,51,47,95,620,214,126,960,-18592,30660,6540,7560,12840,57600,10200,15720,4740,ASLEEP,9,9,42,377,60,,437,24506,540,22080,,3600,26220,540,,96200873,2023-12-25,36,79,1,HIGHEST,100,MEASURED,2023-12-25T11:18:00.0,LOWEST,24,MEASURED,2023-12-26T04:13:00.0,MOSTRECENT,34,MEASURED,2023-12-26T08:00:00.0,ENDOFDAY,31,MEASURED,2023-12-26T06:10:00.0,STARTOFDAY,77,MEASURED,2023-12-25T08:01:00.0,46,173,63180002,,true,DURINGSLEEP,40,MEASURED,2023-12-25T13:26:00.0
96200873,2023-12-26,916b5470cf4b4136a5cf3f0cf6e07bff,86400000,2500,414,2086,2500,2500,2500,414,45,6369,8820,7454,7454,2023-12-26T08:00:00.0,2023-12-27T08:00:00.0,2023-12-26T00:00:00.0,2023-12-27T00:00:00.0,2414,1159,2,33,150,10,47,170,49,51,1703664000000,true,true,false,false,false,false,false,0,96200873,2023-12-26,TOTAL,21,17,93,901,184,60,1145,29275,11220,42840,3600,11040,68700,6120,3540,1560,AWAKE,22,18,93,659,101,59,819,19224,9540,30000,3540,6060,49140,4800,3300,1440,ASLEEP,16,15,79,242,83,1,326,10051,1680,12840,60,4980,19560,1320,240,96200873,2023-12-26,88,35,1,HIGHEST,87,MEASURED,2023-12-27T07:59:00.0,LOWEST,34,MEASURED,2023-12-26T08:01:00.0,MOSTRECENT,87,MEASURED,2023-12-27T08:00:00.0,ENDOFDAY,87,MEASURED,2023-12-27T08:00:00.0,STARTOFDAY,34,MEASURED,2023-12-26T08:01:00.0,48,167,25980002,120,true,DURINGSLEEP,33,MEASURED,2023-12-26T13:26:00.0
96200873,2023-12-27,502f1118031d4c7fae26814804a36095,86400000,2673,587,2086,2673,2673,2673,587,61,8064,8580,9229,9229,2023-12-27T08:00:00.0,2023-12-28T08:00:00.0,2023-12-27T00:00:00.0,2023-12-28T00:00:00.0,2830,1940,2,44,150,10,44,174,49,50,1703750400000,true,true,false,false,false,false,false,0,96200873,2023-12-27,TOTAL,24,19,90,967,144,98,1209,24478,24300,33720,5880,8640,72540,18360,4920,1020,AWAKE,41,39,90,434,98,98,630,-8181,23040,3000,5880,5880,37800,17100,4920,1020,ASLEEP,10,10,44,533,46,,579,32659,1260,30720,,2760,34740,1260,,96200873,2023-12-27,53,66,1,HIGHEST,100,MEASURED,2023-12-27T10:58:00.0,LOWEST,39,MEASURED,2023-12-28T03:41:00.0,MOSTRECENT,74,MEASURED,2023-12-28T08:00:00.0,ENDOFDAY,42,MEASURED,2023-12-28T04:07:00.0,STARTOFDAY,87,MEASURED,2023-12-27T08:01:00.0,45,172,31620002,,true,DURINGSLEEP,24,MEASURED,2023-12-27T13:46:00.0
96200873,2023-12-28,bee0bf01f60d4e429f8b6bc2343f329d,86400000,2575,489,2086,2575,2575,2575,489,45,6097,8480,7234,7234,2023-12-28T08:00:00.0,2023-12-29T08:00:00.0,2023-12-28T00:00:00.0,2023-12-29T00:00:00.0,2415,705,1,33,150,10,42,178,50,51,1703836800000,true,true,false,false,false,false,false,0,96200873,2023-12-28,TOTAL,26,20,91,990,85,66,1141,20451,27240,32160,3960,5100,68460,18300,5940,3000,AWAKE,49,48,91,370,32,63,465,-11589,21840,360,3780,1920,27900,13140,5700,3000,ASLEEP,13,12,60,620,53,3,676,32040,5400,31800,180,3180,40560,5160,240,96200873,2023-12-28,35,71,1,HIGHEST,100,MEASURED,2023-12-28T12:19:00.0,LOWEST,30,MEASURED,2023-12-29T04:42:00.0,MOSTRECENT,38,MEASURED,2023-12-29T08:00:00.0,ENDOFDAY,30,MEASURED,2023-12-29T04:48:00.0,STARTOFDAY,74,MEASURED,2023-12-28T08:01:00.0,43,176,82140002,,true,DURINGSLEEP,61,MEASURED,2023-12-28T16:03:00.0
96200873,2023-12-29,63dae047accd4b77adb602ddd9e89419,86400000,2664,578,2086,2664,2664,2664,578,58,7817,8010,9154,9154,2023-12-29T08:00:00.0,2023-12-30T08:00:00.0,2023-12-29T00:00:00.0,2023-12-30T00:00:00.0,2940,1220,1,42,150,10,45,176,50,52,1703923200000,true,true,false,false,false,false,false,0,96200873,2023-12-29,TOTAL,39,31,88,929,208,77,1214,-8203,40440,15300,4620,12480,72840,21600,16980,1860,AWAKE,50,49,88,603,83,77,763,-19789,35160,1020,4620,4980,45780,16800,16560,1800,ASLEEP,18,16,77,326,125,,451,11586,5280,14280,,7500,27060,4800,420,96200873,2023-12-29,45,54,1,HIGHEST,68,MEASURED,2023-12-29T11:32:00.0,LOWEST,29,MEASURED,2023-12-30T04:52:00.0,MOSTRECENT,29,MEASURED,2023-12-30T08:00:00.0,ENDOFDAY,29,MEASURED,2023-12-30T05:03:00.0,STARTOFDAY,38,MEASURED,2023-12-29T08:01:00.0,46,175,38640002,60,true,DURINGSLEEP,38,MEASURED,2023-12-29T12:33:00.0
96200873,2023-12-30,32dbe5d93cc743f5a78a77beac166c1c,86400000,2651,565,2086,2651,2651,2651,565,73,9212,7980,10924,10924,2023-12-30T08:00:00.0,2023-12-31T08:00:00.0,2023-12-30T00:00:00.0,2023-12-31T00:00:00.0,3450,1130,3,50,150,10,46,150,51,52,1704009600000,true,true,false,false,false,false,false,0,96200873,2023-12-30,TOTAL,25,21,92,712,241,100,1053,13617,16740,25980,6000,14460,63180,11640,3900,1200,AWAKE,39,34,92,311,105,98,514,-3928,13380,5280,5880,6300,30840,8520,3660,1200,ASLEEP,15,15,75,401,136,2,539,17545,3360,20700,120,8160,32340,3120,240,96200873,2023-12-30,50,31,1,HIGHEST,61,MEASURED,2023-12-30T12:37:00.0,LOWEST,29,MEASURED,2023-12-30T08:01:00.0,MOSTRECENT,48,MEASURED,2023-12-31T08:00:00.0,ENDOFDAY,36,MEASURED,2023-12-31T04:28:00.0,STARTOFDAY,29,MEASURED,2023-12-30T08:01:00.0,47,149,65280002,,true,DURINGSLEEP,31,MEASURED,2023-12-30T13:26:00.0
96200873,2023-12-31,c9186de93404478c876b51ccef8c8111,86400000,2437,351,2086,2437,2437,2437,351,34,4558,8110,5396,5396,2023-12-31T08:00:00.0,2024-01-01T08:00:00.0,2023-12-31T00:00:00.0,2024-01-01T00:00:00.0,1755,855,2,25,150,10,46,169,52,55,1704096000000,true,true,false,false,false,false,false,0,96200873,2023-12-31,TOTAL,22,17,89,850,168,52,1070,27144,15180,35820,3120,10080,64200,9120,4980,1080,AWAKE,38,31,89,353,101,51,505,-2732,13980,7200,3060,6060,30300,7920,4980,1080,ASLEEP,10,10,47,497,67,1,565,29876,1200,28620,60,4020,33900,1200,,96200873,2023-12-31,77,57,1,HIGHEST,94,MEASURED,2023-12-31T13:03:00.0,LOWEST,41,MEASURED,2023-12-31T22:44:00.0,MOSTRECENT,68,MEASURED,2024-01-01T08:00:00.0,ENDOFDAY,48,MEASURED,2024-01-01T04:03:00.0,STARTOFDAY,48,MEASURED,2023-12-31T08:01:00.0,46,169,62520002,,true,DURINGSLEEP,58,MEASURED,2023-12-31T13:27:00.0
96200873,2024-01-01,35dbd31b930d4d3788d685d6d181f0f3,86400000,2560,474,2086,2560,2560,2560,474,58,7583,7760,8985,8985,2024-01-01T08:00:00.0,2024-01-02T08:00:00.0,2024-01-01T00:00:00.0,2024-01-02T00:00:00.0,2775,1260,2,42,150,10,45,156,52,51,1704182400000,true,true,false,false,false,false,false,0,96200873,2024-01-01,TOTAL,25,20,87,955,155,74,1184,22162,22680,34620,4440,9300,71040,15480,5760,1440,AWAKE,38,33,87,513,132,73,718,-5480,21780,9000,4380,7920,43080,14700,5640,1440,ASLEEP,10,10,57,442,23,1,466,27642,900,25620,60,1380,27960,780,120,96200873,2024-01-01,58,62,1,HIGHEST,100,MEASURED,2024-01-01T12:24:00.0,LOWEST,41,MEASURED,2024-01-02T03:58:00.0,MOSTRECENT,64,MEASURED,2024-01-02T08:00:00.0,ENDOFDAY,49,MEASURED,2024-01-02T05:41:00.0,STARTOFDAY,68,MEASURED,2024-01-01T08:01:00.0,46,152,26820002,,true,DURINGSLEEP,53,MEASURED,2024-01-01T13:26:00.0
96200873,2024-01-02,7e8dcbd107844d8e84cd51903fe7829d,86400000,2685,599,2086,2685,2685,2685,599,44,8101,7730,8838,8838,2024-01-02T08:00:00.0,2024-01-03T08:00:00.0,2024-01-02T00:00:00.0,2024-01-03T00:00:00.0,3065,3410,12,33,150,10,44,156,52,52,1704268800000,true,true,false,false,false,false,false,0,96200873,2024-01-02,TOTAL,35,25,96,1108,156,72,1336,3516,35580,30900,4320,9360,80160,17640,9420,8520,AWAKE,53,51,96,631,106,71,808,-21823,34440,3420,4260,6360,48480,16560,9360,8520,ASLEEP,12,12,52,477,50,1,528,25339,1140,27480,60,3000,31680,1080,60,96200873,2024-01-02,53,74,1,HIGHEST,99,MEASURED,2024-01-02T13:03:00.0,LOWEST,27,MEASURED,2024-01-03T03:40:00.0,MOSTRECENT,43,MEASURED,2024-01-03T08:00:00.0,ENDOFDAY,31,MEASURED,2024-01-03T04:40:00.0,STARTOFDAY,64,MEASURED,2024-01-02T08:01:00.0,44,154,55140002,,true,DURINGSLEEP,57,MEASURED,2024-01-02T13:27:00.0
96200873,2024-01-03,84433a774da243c89842a46c23d7477c,86400000,2656,570,2086,2656,2656,2656,570,59,7687,7770,9060,9060,2024-01-03T08:00:00.0,2024-01-04T08:00:00.0,2024-01-03T00:00:00.0,2024-01-04T00:00:00.0,2750,1180,2,42,150,10,46,173,52,53,1704355200000,true,true,false,false,false,false,false,0,96200873,2024-01-03,TOTAL,18,16,87,883,218,96,1197,34582,10200,42780,5760,13080,71820,7080,2460,660,AWAKE,29,24,87,382,191,93,666,2669,9600,13320,5580,11460,39960,6600,2340,660,ASLEEP,9,9,62,501,27,3,531,31913,600,29460,180,1620,31860,480,120,96200873,2024-01-03,85,57,1,HIGHEST,97,MEASURED,2024-01-03T13:17:00.0,LOWEST,43,MEASURED,2024-01-03T08:01:00.0,MOSTRECENT,71,MEASURED,2024-01-04T08:00:00.0,ENDOFDAY,55,MEASURED,2024-01-04T04:38:00.0,STARTOFDAY,43,MEASURED,2024-01-03T08:01:00.0,47,172,55920002,,true,DURINGSLEEP,66,MEASURED,2024-01-03T13:28:00.0
96200873,2024-01-04,9faff811bbb345ada834cb296c87634c,86400000,2697,611,2086,2697,2697,2697,611,46,7835,7770,8645,8645,2024-01-04T08:00:00.0,2024-01-05T08:00:00.0,2024-01-04T00:00:00.0,2024-01-05T00:00:00.0,2530,3725,1,35,150,10,42,162,52,51,1704441600000,true,true,false,false,false,false,false,0,96200873,2024-01-04,TOTAL,22,17,93,862,217,115,1194,29849,15180,36540,6900,13020,71640,8400,3600,3180,AWAKE,41,34,93,366,152,114,632,-4609,14220,7740,6840,9120,37920,7440,3600,3180,ASLEEP,8,8,44,496,65,1,562,34458,960,28800,60,3900,33720,960,,96200873,2024-01-04,71,67,1,HIGHEST,100,MEASURED,2024-01-04T11:21:00.0,LOWEST,42,MEASURED,2024-01-05T01:43:00.0,MOSTRECENT,75,MEASURED,2024-01-05T08:00:00.0,ENDOFDAY,46,MEASURED,2024-01-05T04:07:00.0,STARTOFDAY,71,MEASURED,2024-01-04T08:01:00.0,43,156,70080002,,true,DURINGSLEEP,46,MEASURED,2024-01-04T13:29:00.0
96200873,2024-01-05,7c93981dc44e4ed0992be9c9d5f37c0c,86400000,3600,1514,2086,3600,3600,3600,1514,,29617,7780,24257,24257,2024-01-05T08:00:00.0,2024-01-06T08:00:00.0,2024-01-05T00:00:00.0,2024-01-06T00:00:00.0,1350,19900,135,85,150,10,45,146,52,53,1704528000000,true,false,false,false,false,false,false,0,96200873,2024-01-05,TOTAL,33,23,97,820,193,427,1440,7952,22860,26340,25620,11580,86400,9300,7680,5880,AWAKE,54,52,97,419,148,425,992,-15057,20820,4320,25500,8880,59520,7620,7320,5880,ASLEEP,11,11,73,401,45,2,448,23009,2040,22020,120,2700,26880,1680,360,96200873,2024-01-05,33,76,1,HIGHEST,100,MEASURED,2024-01-05T11:53:00.0,LOWEST,26,MEASURED,2024-01-06T03:50:00.0,MOSTRECENT,32,MEASURED,2024-01-06T08:00:00.0,ENDOFDAY,27,MEASURED,2024-01-06T06:01:00.0,STARTOFDAY,75,MEASURED,2024-01-05T08:01:00.0,45,146,23880002,,true,DURINGSLEEP,57,MEASURED,2024-01-05T13:28:00.0
96200873,2024-01-06,b2d0998fc04b4ab0a4c1478fe95d5ee7,70560000,3445,1742,1703,3445,3445,3445,1742,,31122,9780,25505,25505,2024-01-06T08:00:00.0,2024-01-07T03:36:00.0,2024-01-06T00:00:00.0,2024-01-06T19:36:00.0,1770,20475,118,148,150,10,42,149,53,58,1704598560000,true,false,false,false,false,false,false,0,96200873,2024-01-06,TOTAL,35,24,96,626,132,417,1175,2820,17700,19860,25020,7920,70500,5400,7380,4920,AWAKE,70,70,96,219,83,408,710,-13077,13140,,24480,4980,42600,1560,6840,4740,ASLEEP,17,16,85,407,49,9,465,15897,4560,19860,540,2940,27900,3840,540,96200873,2024-01-06,44,54,1,HIGHEST,74,MEASURED,2024-01-06T14:42:00.0,LOWEST,22,MEASURED,2024-01-07T03:16:00.0,MOSTRECENT,22,MEASURED,2024-01-07T03:23:00.0,STARTOFDAY,32,MEASURED,2024-01-06T08:01:00.0,DURINGSLEEP,42,MEASURED,2024-01-06T15:45:00.0,43,148,70560000,180,true,,,,
96200873,2024-01-07,1170695aba244059b84447b2882d99aa,86400000,2475,395,2080,2475,2475,2475,395,38,5142,11780,5648,5648,2024-01-07T08:00:00.0,2024-01-08T08:00:00.0,2024-01-07T00:00:00.0,2024-01-08T00:00:00.0,2040,1109,2,28,150,10,60,158,54,59,1704700800000,true,true,false,false,false,false,false,0,96200873,2024-01-07,TOTAL,31,25,90,499,242,56,797,-145,14220,15720,3360,14520,47820,9720,3780,720,AWAKE,38,35,90,335,210,56,601,-4535,14160,5940,3360,12600,36060,9660,3780,720,ASLEEP,18,19,31,164,32,,196,4390,60,9780,,1920,11760,60,,96200873,2024-01-07,15,37,1,HIGHEST,78,RESET,2024-01-07T13:53:00.0,LOWEST,44,MEASURED,2024-01-08T04:06:00.0,MOSTRECENT,56,MEASURED,2024-01-08T08:00:00.0,ENDOFDAY,45,MEASURED,2024-01-08T04:45:00.0,STARTOFDAY,78,RESET,2024-01-07T13:53:00.0,61,158,26160003,,true,,,,
96200873,2024-01-08,9b6ed37ba9404fa38a1eae561c3156c1,86400000,3068,988,2080,3068,3068,3068,988,61,12394,11120,12869,12869,2024-01-08T08:00:00.0,2024-01-09T08:00:00.0,2024-01-08T00:00:00.0,2024-01-09T00:00:00.0,6953,2085,14,60,150,10,55,169,55,62,1704787200000,true,true,false,false,false,false,false,0,96200873,2024-01-08,TOTAL,31,23,96,995,213,119,1327,7670,24540,35160,7140,12780,79620,12120,7140,5280,AWAKE,39,32,96,685,204,119,1008,-6899,24240,16860,7140,12240,60480,11880,7140,5220,ASLEEP,13,14,84,310,9,,319,14569,300,18300,,540,19140,240,,96200873,2024-01-08,51,62,1,HIGHEST,85,MEASURED,2024-01-08T12:58:00.0,LOWEST,26,MEASURED,2024-01-09T04:38:00.0,MOSTRECENT,46,MEASURED,2024-01-09T08:00:00.0,ENDOFDAY,46,MEASURED,2024-01-09T08:00:00.0,STARTOFDAY,57,MEASURED,2024-01-08T08:10:00.0,57,165,46980002,60,true,DURINGSLEEP,40,MEASURED,2024-01-08T13:28:00.0
96200873,2024-01-09,0506496bf6034865a1c468cd944cfcd4,86400000,2699,619,2080,2699,2699,2699,619,42,8411,11250,9140,9140,2024-01-09T08:00:00.0,2024-01-10T08:00:00.0,2024-01-09T00:00:00.0,2024-01-10T00:00:00.0,4214,2216,1,32,150,10,55,195,57,61,1704873600000,true,true,false,false,false,false,false,0,96200873,2024-01-09,TOTAL,28,22,88,1036,221,65,1322,12738,22020,40140,3900,13260,79320,10440,8880,2700,AWAKE,42,37,88,517,210,65,792,-8944,21720,9300,3900,12600,47520,10260,8820,2640,ASLEEP,15,15,76,519,11,,530,21682,300,30840,,660,31800,180,60,96200873,2024-01-09,64,53,1,HIGHEST,80,MEASURED,2024-01-09T12:56:00.0,LOWEST,34,MEASURED,2024-01-09T20:21:00.0,MOSTRECENT,57,MEASURED,2024-01-10T08:00:00.0,ENDOFDAY,38,MEASURED,2024-01-10T04:37:00.0,STARTOFDAY,46,MEASURED,2024-01-09T08:01:00.0,56,193,32580002,60,true,DURINGSLEEP,53,MEASURED,2024-01-09T13:28:00.0
96200873,2024-01-10,529d102c5e784889bf170c0effd2068f,86400000,2802,722,2080,2802,2802,2802,722,56,9987,10970,11104,11104,2024-01-10T08:00:00.0,2024-01-11T08:00:00.0,2024-01-10T00:00:00.0,2024-01-11T00:00:00.0,5340,1990,2,41,150,10,52,176,58,59,1704960000000,true,true,false,false,false,false,false,0,96200873,2024-01-10,TOTAL,25,20,87,1077,199,87,1363,21887,18180,46440,5220,11940,81780,7860,8100,2220,AWAKE,38,32,87,568,191,87,846,-5518,18120,15960,5220,11460,50760,7800,8100,2220,ASLEEP,11,12,48,509,8,,517,27405,60,30480,,480,31020,60,,96200873,2024-01-10,69,55,1,HIGHEST,95,MEASURED,2024-01-10T13:01:00.0,LOWEST,44,MEASURED,2024-01-10T19:52:00.0,MOSTRECENT,71,MEASURED,2024-01-11T08:00:00.0,ENDOFDAY,53,MEASURED,2024-01-11T04:43:00.0,STARTOFDAY,57,MEASURED,2024-01-10T08:01:00.0,54,174,26280002,,true,DURINGSLEEP,57,MEASURED,2024-01-10T13:25:00.0
96200873,2024-01-11,d3a590a253b7444d9635d72c6c40158f,86400000,2711,631,2080,2711,2711,2711,631,44,8107,10780,8987,8987,2024-01-11T08:00:00.0,2024-01-12T08:00:00.0,2024-01-11T00:00:00.0,2024-01-12T00:00:00.0,4035,2805,2,32,150,10,50,182,59,58,1705046400000,true,true,false,false,false,false,false,0,96200873,2024-01-11,TOTAL,22,18,93,1149,109,81,1339,33816,13920,55020,4860,6540,80340,5640,5220,3060,AWAKE,27,21,93,831,103,81,1015,13419,13860,36000,4860,6180,60900,5580,5220,3060,ASLEEP,9,9,27,318,6,,324,20397,60,19020,,360,19440,60,,96200873,2024-01-11,78,60,1,HIGHEST,100,MEASURED,2024-01-11T11:50:00.0,LOWEST,47,MEASURED,2024-01-11T19:55:00.0,MOSTRECENT,89,MEASURED,2024-01-12T08:00:00.0,ENDOFDAY,89,MEASURED,2024-01-12T08:00:00.0,STARTOFDAY,71,MEASURED,2024-01-11T08:01:00.0,52,182,61860002,,true,DURINGSLEEP,48,MEASURED,2024-01-11T13:25:00.0
96200873,2024-01-12,22b7fe50e0f145b0af8dda3d731a86c7,86400000,2550,470,2080,2550,2550,2550,470,54,8356,10250,8790,8790,2024-01-12T08:00:00.0,2024-01-13T08:00:00.0,2024-01-12T00:00:00.0,2024-01-13T00:00:00.0,4169,1545,3,27,150,10,49,152,59,57,1705132800000,true,true,false,false,false,false,false,0,96200873,2024-01-12,TOTAL,21,17,82,783,68,61,912,25109,11520,35460,3660,4080,54720,6180,4860,480,AWAKE,26,21,82,587,66,61,714,10671,11460,23760,3660,3960,42840,6120,4860,480,ASLEEP,6,7,28,196,2,,198,14438,60,11700,,120,11880,60,,96200873,2024-01-12,56,35,1,HIGHEST,100,MEASURED,2024-01-13T07:12:00.0,LOWEST,52,MEASURED,2024-01-12T19:36:00.0,MOSTRECENT,100,MEASURED,2024-01-13T08:00:00.0,ENDOFDAY,80,MEASURED,2024-01-13T04:43:00.0,STARTOFDAY,79,MEASURED,2024-01-12T15:14:00.0,50,151,41340002,,true,DURINGSLEEP,14,MEASURED,2024-01-12T08:00:00.0
96200873,2024-01-13,624587f76e9343638fc018d44b7ed378,86400000,2934,854,2080,2934,2934,2934,854,70,12886,9890,14070,14070,2024-01-13T08:00:00.0,2024-01-14T08:00:00.0,2024-01-13T00:00:00.0,2024-01-14T00:00:00.0,6465,2490,2,52,150,10,44,174,59,55,1705219200000,true,true,false,false,false,false,false,0,96200873,2024-01-13,TOTAL,21,18,87,1084,96,139,1319,33805,15300,49740,8340,5760,79140,8820,5400,1080,AWAKE,31,24,87,574,83,138,795,2974,14640,19800,8280,4980,47700,8220,5340,1080,ASLEEP,10,10,75,510,13,1,524,30831,660,29940,60,780,31440,600,60,96200873,2024-01-13,52,66,1,HIGHEST,100,MEASURED,2024-01-13T08:01:00.0,LOWEST,47,MEASURED,2024-01-13T20:35:00.0,MOSTRECENT,86,MEASURED,2024-01-14T08:00:00.0,ENDOFDAY,61,MEASURED,2024-01-14T04:42:00.0,STARTOFDAY,100,MEASURED,2024-01-13T08:01:00.0,47,171,70740002,,true,DURINGSLEEP,17,MEASURED,2024-01-13T13:25:00.0
96200873,2024-01-14,9ba89ef28def46a99f1c358bea6681c9,86400000,2691,611,2080,2691,2691,2691,611,35,7908,10190,8144,8144,2024-01-14T08:00:00.0,2024-01-15T08:00:00.0,2024-01-14T00:00:00.0,2024-01-15T00:00:00.0,2685,4575,4,26,150,10,43,151,58,52,1705305600000,true,true,false,false,false,false,false,0,96200873,2024-01-14,TOTAL,25,20,93,915,92,147,1154,21359,18600,36300,8820,5520,69240,10500,6120,1980,AWAKE,33,24,93,610,75,146,831,2250,17940,18660,8760,4500,49860,10020,5940,1980,ASLEEP,10,10,73,305,17,1,323,19109,660,17640,60,1020,19380,480,180,96200873,2024-01-14,50,73,1,HIGHEST,100,MEASURED,2024-01-14T10:40:00.0,LOWEST,32,MEASURED,2024-01-15T03:04:00.0,MOSTRECENT,63,MEASURED,2024-01-15T08:00:00.0,ENDOFDAY,63,MEASURED,2024-01-15T08:00:00.0,STARTOFDAY,86,MEASURED,2024-01-14T08:01:00.0,44,151,72240002,,true,DURINGSLEEP,39,MEASURED,2024-01-14T13:26:00.0
