startTimeLocal,avgFractionalCadence,manufacturer,pr,maxDoubleCadence,locationName,steps,avgHr,elevationGain,sportType,avgRunCadence,activityId,uuidLsb,maxElevation,maxFractionalCadence,avgSpeed,eventTypeId,movingDuration,startLongitude,rule,startTimeGmt,deviceId,name,maxRunCadence,maxSpeed,timeZoneId,autoCalcCalories,elevationLoss,duration,activityType,purposeful,avgStrideLength,uuidMsb,maxVerticalSpeed,endLatitude,maxHr,startLatitude,vO2MaxValue,distance,userProfileId,lapCount,minElevation,avgDoubleCadence,calories,favorite,endLongitude,elevationCorrected,atpActivity,parent,beginTimestamp,elapsedDuration,calendarDate,deepSleepSeconds,sleepStartTimestampGMT,retro,awakeSleepSeconds,sleepEndTimestampGMT,lightSleepSeconds,sleepWindowConfirmationType,unmeasurableSeconds,userProfilePK,maxHeartRate,uuid,bodyBattery/bodyBatteryStatList/1/statsValue,allDayStress/aggregatorList/1/lowDuration,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatus,dailyStepGoal,allDayStress/aggregatorList/2/averageStressLevel,allDayStress/aggregatorList/1/stressIntensityCount,wellnessStartTimeGmt,includesContinuousMeasurement,wellnessDistanceMeters,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatus,allDayStress/aggregatorList/0/stressIntensityCount,allDayStress/aggregatorList/0/highDuration,allDayStress/aggregatorList/1/averageStressLevel,allDayStress/aggregatorList/0/maxStressLevel,allDayStress/aggregatorList/0/uncategorizedDuration,includesActivityData,allDayStress/aggregatorList/0/totalDuration,allDayStress/aggregatorList/0/stressTooActiveCount,allDayStress/aggregatorList/1/highDuration,wellnessActiveKilocalories,minHeartRate,includesSleepPulseOx,includesAllDayPulseOx,moderateIntensityMinutes,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatType,allDayStress/aggregatorList/0/type,source,allDayStress/aggregatorList/1/stressDuration,bmrKilocalories,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatType,includesCalorieConsumedData,restingHeartRateTimestamp,allDayStress/aggregatorList/1/activityDuration,bodyBattery/calendarDate,highlyActiveSeconds,wellnessStartTimeLocal,maxAvgHeartRate,bodyBattery/bodyBatteryStatList/0/statTimestamp,allDayStress/calendarDate,bodyBattery/bodyBatteryStatList/1/statTimestamp,allDayStress/aggregatorList/1/mediumDuration,allDayStress/aggregatorList/0/restDuration,allDayStress/aggregatorList/1/restDuration,allDayStress/aggregatorList/1/totalDuration,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatType,allDayStress/aggregatorList/0/totalStressIntensity,totalSteps,allDayStress/aggregatorList/1/stressTooActiveCount,activeKilocalories,wellnessEndTimeLocal,bodyBattery/bodyBatteryVersion,bodyBattery/bodyBatteryStatList/2/statTimestamp,allDayStress/aggregatorList/0/mediumDuration,minAvgHeartRate,allDayStress/aggregatorList/1/totalStressIntensity,allDayStress/aggregatorList/2/averageStressLevelIntensity,allDayStress/aggregatorList/2/type,allDayStress/aggregatorList/0/stressDuration,version,allDayStress/userProfilePK,allDayStress/aggregatorList/1/stressOffWristCount,allDayStress/aggregatorList/0/activityDuration,vigorousIntensityMinutes,wellnessEndTimeGmt,bodyBattery/drainedValue,allDayStress/aggregatorList/0/averageStressLevel,allDayStress/aggregatorList/1/type,wellnessKilocalories,restingHeartRate,allDayStress/aggregatorList/0/averageStressLevelIntensity,bodyBattery/userProfilePK,userFloorsAscendedGoal,durationInMilliseconds,bodyBattery/bodyBatteryStatList/0/statsValue,remainingKilocalories,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatus,currentDayRestingHeartRate,allDayStress/aggregatorList/1/maxStressLevel,bodyBattery/bodyBatteryStatList/2/statsValue,allDayStress/aggregatorList/0/totalStressCount,allDayStress/aggregatorList/0/lowDuration,wellnessTotalKilocalories,allDayStress/aggregatorList/1/uncategorizedDuration,includesSingleMeasurement,userIntensityMinutesGoal,totalDistanceMeters,bodyBattery/chargedValue,activeSeconds,allDayStress/aggregatorList/1/totalStressCount,allDayStress/aggregatorList/0/stressOffWristCount,includesWellnessData,allDayStress/aggregatorList/1/averageStressLevelIntensity,totalKilocalories,prevDayMaxStressLevel
1730354962000.0,0.703125,GARMIN,false,169.0,Spokane,4146.0,141.0,586.95068359375,RUNNING,79.0,17423393471.0,-6.300164893056852e+18,58000.0,0.5,0.31740000247955324,9.0,1555000.0,-117.39476230926812,subscribers,1730380162000.0,3366988290.0,Spokane Running,84.0,0.33780000209808353,121.0,false,657.281494140625,1561437.01171875,running,false,119.50290238190384,-6.741678043974028e+17,0.026267787388392857,47.66374871134758,155.0,47.67020881175995,61.0,495664.013671875,96200873.0,4.0,57008.245849609375,159.40625,1282.1461199999999,false,-117.40111931227148,true,false,false,1730380162000.0,1561437.01171875,2024-10-31,780.0,2024-10-31T02:57:00.0,false,60.0,2024-10-31T12:30:00.0,22500.0,ENHANCED_CONFIRMED_FINAL,0.0,96200873.0,149.0,05b26d391a2b415dbb84d62f337ffefe,51.0,10200.0,MEASURED,11680.0,8.0,484.0,2024-10-31T07:00:00.0,false,10280.0,MEASURED,942.0,1020.0,36.0,90.0,17040.0,true,86220.0,211.0,1020.0,484.0,41.0,false,false,2.0,HIGHEST,TOTAL,0.0,18180.0,2080.0,LOWEST,false,1730444400000.0,12480.0,2024-10-31,2565.0,2024-10-31T00:00:00.0,149.0,2024-10-31T11:38:00.0,2024-10-31,2024-11-01T01:45:00.0,6960.0,37740.0,10860.0,54960.0,MOSTRECENT,29045.0,10662.0,208.0,484.0,2024-11-01T00:00:00.0,1.0,2024-11-01T07:00:00.0,7020.0,41.0,-1710.0,9.0,ASLEEP,18780.0,67020002.0,96200873.0,224.0,12660.0,26.0,2024-11-01T07:00:00.0,64.0,23.0,AWAKE,2564.0,48.0,18.0,96200873.0,10.0,86400000.0,100.0,2564.0,MEASURED,50.0,90.0,75.0,1437.0,10740.0,2564.0,13440.0,false,150.0,10280.0,70.0,6514.0,916.0,284.0,true,28.0,2564.0,88.0
1730270372000.0,0.234375,GARMIN,false,177.0,Spokane,7758.0,153.0,3970.0439453125,RUNNING,80.0,17415596630.0,-5.048695180711469e+18,58000.0,0.5,0.3351999998092652,9.0,2895389.0075683594,-117.39455594681203,subscribers,1730295572000.0,3366988290.0,Spokane Running,88.0,0.4440999984741211,121.0,false,4291.61376953125,2903491.943359375,running,false,125.2679705813297,4.503389089189087e+18,0.10494588216145834,47.66376924701035,182.0,47.67024544067681,61.0,973395.01953125,96200873.0,7.0,55500.0,160.46875,2639.7126,false,-117.40135593339801,true,false,false,1730295572000.0,2903491.943359375,2024-10-30,5100.0,2024-10-30T04:11:00.0,false,0.0,2024-10-30T12:29:00.0,16800.0,ENHANCED_CONFIRMED_FINAL,0.0,96200873.0,178.0,936c7e07e36741d59a0f9b3f1a5393ec,42.0,9720.0,MEASURED,11860.0,12.0,561.0,2024-10-30T07:00:00.0,false,12309.0,MEASURED,982.0,1920.0,38.0,88.0,13080.0,true,86280.0,238.0,1920.0,670.0,43.0,false,false,2.0,HIGHEST,TOTAL,0.0,20460.0,2080.0,LOWEST,false,1730358000000.0,14220.0,2024-10-30,3800.0,2024-10-30T00:00:00.0,177.0,2024-10-30T10:17:00.0,2024-10-30,2024-10-31T02:21:00.0,8820.0,37860.0,13200.0,55800.0,MOSTRECENT,19884.0,10921.0,237.0,670.0,2024-10-31T00:00:00.0,1.0,2024-10-31T07:00:00.0,8880.0,44.0,-2943.0,12.0,ASLEEP,21060.0,70080002.0,96200873.0,132.0,14280.0,49.0,2024-10-31T07:00:00.0,69.0,26.0,AWAKE,2750.0,47.0,20.0,96200873.0,10.0,86400000.0,100.0,2750.0,MEASURED,51.0,88.0,69.0,1438.0,10260.0,2750.0,7920.0,false,150.0,12309.0,54.0,3175.0,930.0,218.0,true,28.0,2750.0,91.0
1730182145000.0,0.1953125,GARMIN,false,172.0,Spokane,4140.0,139.0,638.140869140625,RUNNING,80.0,17406741647.0,-9.115038542662476e+18,58000.0,0.0,0.3210000038146973,9.0,1529112.9760742188,-117.39465820603073,subscribers,1730207345000.0,3366988290.0,Spokane Running,86.0,0.34619998931884766,121.0,false,738.140869140625,1536183.9599609375,running,false,120.10517202444188,4.5889445426051343e+18,0.02660609654017857,47.66375843435526,158.0,47.67018970102072,61.0,493135.986328125,96200873.0,4.0,57000.0,160.390625,1223.4858399999998,false,-117.40109123289585,true,false,false,1730207345000.0,1536183.9599609375,2024-10-29,900.0,2024-10-29T04:23:00.0,false,120.0,2024-10-29T12:29:00.0,16200.0,ENHANCED_CONFIRMED_FINAL,0.0,96200873.0,150.0,2404d41cb1c54b88b90937792cf7a505,61.0,6180.0,MEASURED,12940.0,10.0,604.0,2024-10-29T07:00:00.0,false,7670.0,MEASURED,1025.0,1320.0,24.0,91.0,13740.0,true,86340.0,185.0,1320.0,382.0,40.0,false,false,3.0,HIGHEST,TOTAL,0.0,11280.0,2080.0,LOWEST,false,1730271600000.0,11040.0,2024-10-29,2125.0,2024-10-29T00:00:00.0,150.0,2024-10-29T11:53:00.0,2024-10-29,2024-10-29T07:01:00.0,3780.0,48840.0,24960.0,56160.0,MOSTRECENT,42564.0,7496.0,184.0,382.0,2024-10-30T00:00:00.0,1.0,2024-10-30T07:00:00.0,4080.0,41.0,16236.0,10.0,ASLEEP,12660.0,52620002.0,96200873.0,148.0,11100.0,25.0,2024-10-30T07:00:00.0,60.0,18.0,AWAKE,2462.0,47.0,15.0,96200873.0,10.0,86400000.0,100.0,2462.0,MEASURED,45.0,91.0,84.0,1439.0,7260.0,2462.0,8880.0,false,150.0,7670.0,83.0,3330.0,936.0,229.0,true,19.0,2462.0,88.0
1730097441000.0,0.8125,GARMIN,false,170.0,Spokane,8364.0,154.0,6053.985595703125,RUNNING,78.0,17398735594.0,-5.847873960229471e+18,58026.9775390625,0.0,0.30339999198913575,9.0,3196463.0126953125,-117.39468276500702,subscribers,1730122641000.0,3366988290.0,Spokane Running,85.0,0.33589999675750737,121.0,false,6027.008056640625,3202105.95703125,running,false,115.49264367117456,-2.503016645366084e+17,0.0928466796875,47.663755249232054,177.0,47.67023026943207,61.0,971653.02734375,96200873.0,7.0,55500.0,157.625,2958.1541199999997,false,-117.40123271942139,true,false,false,1730122641000.0,3202105.95703125,2024-10-28,2160.0,2024-10-28T04:38:00.0,false,120.0,2024-10-28T12:27:00.0,16080.0,ENHANCED_CONFIRMED_FINAL,0.0,96200873.0,174.0,09c0104e92cc4cc495da6f25edf9c978,41.0,6540.0,MEASURED,13340.0,7.0,480.0,2024-10-28T07:00:00.0,false,12135.0,MEASURED,937.0,1680.0,38.0,88.0,9360.0,true,85560.0,333.0,1680.0,717.0,42.0,false,false,2.0,HIGHEST,TOTAL,0.0,17040.0,2080.0,LOWEST,false,1730185200000.0,19920.0,2024-10-28,3910.0,2024-10-28T00:00:00.0,172.0,2024-10-28T11:37:00.0,2024-10-28,2024-10-29T00:44:00.0,8820.0,38820.0,11760.0,56280.0,MOSTRECENT,29725.0,11339.0,332.0,717.0,2024-10-29T00:00:00.0,1.0,2024-10-29T07:00:00.0,8880.0,43.0,-2292.0,8.0,ASLEEP,17400.0,70320002.0,96200873.0,126.0,19980.0,54.0,2024-10-29T07:00:00.0,80.0,23.0,AWAKE,2797.0,47.0,17.0,96200873.0,10.0,86400000.0,100.0,2797.0,MEASURED,45.0,88.0,61.0,1426.0,6840.0,2797.0,7560.0,false,150.0,12135.0,87.0,2743.0,938.0,156.0,true,28.0,2797.0,94.0
1730011356000.0,0.0234375,GARMIN,false,167.0,Spokane,8308.0,145.0,5388.702392578125,RUNNING,79.0,17391178175.0,-8.257128905974968e+18,58008.489990234375,0.5,0.3069000005722046,9.0,3163864.999771118,-117.39479466341436,subscribers,1730036556000.0,3366988290.0,Spokane Running,83.0,0.34240000247955327,121.0,false,5524.96337890625,3173986.083984375,running,false,116.5121034727259,2.5413820780874496e+18,0.463323974609375,47.66373295336962,159.0,47.670249212533236,61.0,974017.96875,96200873.0,7.0,55498.455810546875,158.046875,2593.62238,false,-117.40120807662606,true,false,false,1730036556000.0,3173986.083984375,2024-10-27,3060.0,2024-10-27T04:25:00.0,false,0.0,2024-10-27T12:26:00.0,18480.0,ENHANCED_CONFIRMED_FINAL,0.0,96200873.0,154.0,c52650f0ef054dd28dba6babca6d5000,33.0,10020.0,MEASURED,13410.0,8.0,487.0,2024-10-27T07:00:00.0,false,13329.0,MEASURED,921.0,3600.0,45.0,94.0,14040.0,true,86340.0,284.0,3600.0,745.0,42.0,false,false,2.0,HIGHEST,TOTAL,0.0,21360.0,2080.0,LOWEST,false,1730098800000.0,17040.0,2024-10-27,4555.0,2024-10-27T00:00:00.0,154.0,2024-10-27T11:00:00.0,2024-10-27,2024-10-28T04:02:00.0,7740.0,33720.0,7860.0,57780.0,MOSTRECENT,19895.0,12714.0,284.0,745.0,2024-10-28T00:00:00.0,1.0,2024-10-28T07:00:00.0,7740.0,43.0,-9903.0,8.0,ASLEEP,21540.0,56160002.0,96200873.0,192.0,17040.0,53.0,2024-10-28T07:00:00.0,73.0,27.0,AWAKE,2825.0,47.0,20.0,96200873.0,10.0,86400000.0,100.0,2825.0,MEASURED,48.0,94.0,54.0,1439.0,10200.0,2825.0,11520.0,false,150.0,13329.0,57.0,5445.0,963.0,234.0,true,40.0,2825.0,90.0
1729924815000.0,0.953125,GARMIN,false,178.0,Spokane,11772.0,163.0,9000.37841796875,RUNNING,80.0,17382345346.0,-5.18511259631791e+18,58030.987548828125,0.0,0.3348999977111817,9.0,4357819.007873535,-117.39472257904708,subscribers,1729950015000.0,3366988290.0,Spokane Running,89.0,0.44790000915527345,121.0,false,9300.37841796875,4366186.03515625,running,false,124.06602823470627,-3.7897458669212595e+18,1.110675048828125,47.66375080682337,186.0,47.670253068208694,61.0,1462366.9921875,96200873.0,10.0,52235.6689453125,161.90625,4248.68028,false,-117.40117907524109,true,false,false,1729950015000.0,4366186.03515625,2024-10-26,1080.0,2024-10-26T04:24:00.0,false,0.0,2024-10-26T12:29:00.0,17820.0,ENHANCED_CONFIRMED_FINAL,0.0,96200873.0,181.0,85de8e8d77d84886847697dd22e74f0e,40.0,8220.0,MEASURED,12170.0,10.0,488.0,2024-10-26T07:00:00.0,false,20048.0,MEASURED,910.0,2460.0,36.0,90.0,18720.0,true,86400.0,218.0,2460.0,1066.0,38.0,false,false,1.0,HIGHEST,TOTAL,0.0,16740.0,2080.0,LOWEST,false,1730012400000.0,13080.0,2024-10-26,7615.0,2024-10-26T00:00:00.0,179.0,2024-10-26T12:14:00.0,2024-10-26,2024-10-27T02:09:00.0,6060.0,37020.0,12540.0,57300.0,MOSTRECENT,25189.0,18335.0,218.0,1066.0,2024-10-27T00:00:00.0,1.0,2024-10-27T07:00:00.0,6240.0,38.0,-73.0,10.0,ASLEEP,17580.0,71700002.0,96200873.0,249.0,13080.0,74.0,2024-10-27T07:00:00.0,75.0,24.0,AWAKE,3146.0,47.0,18.0,96200873.0,10.0,86400000.0,91.0,3146.0,MEASURED,48.0,90.0,70.0,1440.0,8880.0,3146.0,14940.0,false,150.0,20048.0,82.0,4062.0,955.0,312.0,true,25.0,3146.0,89.0
1729838216000.0,0.8125,GARMIN,false,172.0,Spokane,7966.0,159.0,5168.756103515625,RUNNING,79.0,17375701003.0,-7.130134234309473e+18,58026.91650390625,0.0,0.3270999908447266,9.0,2987569.0116882324,-117.39478745497763,subscribers,1729863416000.0,3366988290.0,Spokane Running,86.0,0.3648000001907349,121.0,false,5468.756103515625,3000608.88671875,running,false,122.96512084270657,7.175853281273725e+18,0.399755859375,47.663681488484144,184.0,47.67023655585945,61.0,981632.03125,96200873.0,7.0,55500.0,159.625,2903.6838599999996,false,-117.4013786483556,true,false,false,1729863416000.0,3032931.884765625,2024-10-25,240.0,2024-10-25T04:08:00.0,false,0.0,2024-10-25T12:28:00.0,18780.0,ENHANCED_CONFIRMED_FINAL,0.0,96200873.0,180.0,7519472675ea45f3b00ba3fe0567db11,27.0,10500.0,MEASURED,12060.0,7.0,423.0,2024-10-25T07:00:00.0,false,14076.0,MEASURED,878.0,2040.0,42.0,89.0,11460.0,true,86220.0,368.0,2040.0,835.0,40.0,false,false,3.0,HIGHEST,TOTAL,0.0,19080.0,2080.0,LOWEST,false,1729926000000.0,22020.0,2024-10-25,4180.0,2024-10-25T00:00:00.0,179.0,2024-10-25T09:25:00.0,2024-10-25,2024-10-26T01:56:00.0,6540.0,33300.0,6300.0,56700.0,MOSTRECENT,26773.0,13146.0,367.0,835.0,2024-10-26T00:00:00.0,1.0,2024-10-26T07:00:00.0,6540.0,41.0,-6159.0,8.0,ASLEEP,19380.0,55740002.0,96200873.0,155.0,22080.0,51.0,2024-10-26T07:00:00.0,74.0,24.0,AWAKE,2915.0,47.0,18.0,96200873.0,10.0,86400000.0,100.0,2915.0,MEASURED,47.0,89.0,63.0,1437.0,10800.0,2915.0,9300.0,false,150.0,14076.0,56.0,6480.0,945.0,191.0,true,36.0,2915.0,87.0
1729750428000.0,0.5546875,GARMIN,false,175.0,Spokane,4042.0,151.0,741.90673828125,RUNNING,79.0,17365591239.0,-7.165940952999882e+18,58025.714111328125,0.5,0.325600004196167,9.0,1519817.9931640625,-117.39468427374959,subscribers,1729775628000.0,3366988290.0,Spokane Running,87.0,0.34149999618530275,121.0,false,741.90673828125,1523692.9931640625,running,false,122.80067536276802,3.059829986786495e+18,0.03223876953125,47.663735216483474,173.0,47.67032414674759,61.0,496100.0,96200873.0,4.0,57000.0,159.109375,1412.0367399999998,false,-117.40138409659266,true,false,false,1729775628000.0,1523692.9931640625,2024-10-24,1380.0,2024-10-24T04:45:00.0,false,0.0,2024-10-24T12:02:00.0,15060.0,ENHANCED_CONFIRMED_FINAL,0.0,96200873.0,166.0,6a18e3e5b55745328f16d5c13d2010d7,37.0,11520.0,MEASURED,12210.0,7.0,471.0,2024-10-24T07:00:00.0,false,10994.0,MODELED,940.0,1620.0,42.0,87.0,13260.0,true,86280.0,277.0,1620.0,560.0,40.0,false,false,2.0,HIGHEST,TOTAL,0.0,21420.0,2080.0,LOWEST,false,1729839600000.0,16620.0,2024-10-24,3137.0,2024-10-24T00:00:00.0,166.0,2024-10-24T09:53:00.0,2024-10-24,2024-10-25T01:43:00.0,8280.0,34680.0,6840.0,57300.0,MOSTRECENT,27117.0,11421.0,277.0,560.0,2024-10-25T00:00:00.0,1.0,2024-10-25T07:00:00.0,8460.0,40.0,-6901.0,7.0,ASLEEP,21720.0,67200002.0,96200873.0,207.0,16620.0,27.0,2024-10-25T07:00:00.0,72.0,24.0,AWAKE,2640.0,47.0,18.0,96200873.0,10.0,86400000.0,100.0,2640.0,MEASURED,46.0,87.0,81.0,1438.0,11640.0,2640.0,12420.0,false,150.0,10994.0,76.0,7518.0,955.0,221.0,true,36.0,2640.0,90.0
1729664499000.0,0.7421875,GARMIN,false,173.0,Spokane,7958.0,161.0,4789.95361328125,RUNNING,79.0,17357516005.0,-7.699576600762265e+18,58041.424560546875,0.5,0.32390000820159914,9.0,2997874.008178711,-117.39481897093356,subscribers,1729689699000.0,3366988290.0,Spokane Running,86.0,0.34149999618530275,121.0,false,4816.357421875,2999666.9921875,running,false,121.86804356715557,5.263608682746694e+18,0.11218465169270833,47.66378257423639,184.0,47.670290702953935,61.0,971588.96484375,96200873.0,7.0,55500.0,159.484375,2949.7740799999997,false,-117.40143162198365,true,false,false,1729689699000.0,2999666.9921875,2024-10-23,2760.0,2024-10-23T04:35:00.0,false,480.0,2024-10-23T12:30:00.0,16380.0,ENHANCED_CONFIRMED_FINAL,1500.0,96200873.0,180.0,9804029be4474738be05e4ca984c6d93,36.0,9000.0,MEASURED,12370.0,11.0,525.0,2024-10-23T07:00:00.0,false,12653.0,MEASURED,968.0,1800.0,34.0,90.0,9480.0,true,86280.0,312.0,1800.0,852.0,41.0,false,false,1.0,HIGHEST,TOTAL,0.0,17340.0,2080.0,LOWEST,false,1729753200000.0,18480.0,2024-10-23,4035.0,2024-10-23T00:00:00.0,180.0,2024-10-23T08:06:00.0,2024-10-23,2024-10-24T02:04:00.0,6540.0,40200.0,14160.0,57840.0,MOSTRECENT,27111.0,11564.0,308.0,852.0,2024-10-24T00:00:00.0,1.0,2024-10-24T07:00:00.0,6840.0,41.0,1596.0,11.0,ASLEEP,17880.0,54780002.0,96200873.0,131.0,18720.0,51.0,2024-10-24T07:00:00.0,79.0,24.0,AWAKE,2932.0,48.0,18.0,96200873.0,10.0,86400000.0,100.0,2932.0,MEASURED,48.0,90.0,77.0,1438.0,9240.0,2932.0,7860.0,false,150.0,12653.0,65.0,3969.0,964.0,158.0,true,25.0,2932.0,95.0
1729577550000.0,0.1171875,GARMIN,false,177.0,Spokane,4108.0,147.0,1211.2060546875,RUNNING,80.0,17348535768.0,-8.062581629763946e+18,58038.1591796875,0.5,0.32290000915527345,9.0,1528250.0,-117.39476105198264,subscribers,1729602750000.0,3366988290.0,Spokane Running,88.0,0.3395999908447266,121.0,false,1246.20361328125,1533560.05859375,running,false,120.934806169898,3.737878007661547e+18,0.031427001953125,47.663823729380965,170.0,47.67039371654391,61.0,495214.013671875,96200873.0,4.0,57000.0,160.234375,1353.37646,false,-117.40110632032156,true,false,false,1729602750000.0,1533560.05859375,2024-10-22,2640.0,2024-10-22T03:55:00.0,false,300.0,2024-10-22T12:31:00.0,14880.0,ENHANCED_CONFIRMED_FINAL,0.0,96200873.0,163.0,e692b9967d224e828121cba8acc6a27b,51.0,9120.0,MEASURED,12650.0,9.0,586.0,2024-10-22T07:00:00.0,false,9625.0,MEASURED,1038.0,1860.0,29.0,95.0,11580.0,true,86340.0,208.0,1860.0,501.0,36.0,false,false,1.0,HIGHEST,TOTAL,0.0,15540.0,2080.0,LOWEST,false,1729666800000.0,12360.0,2024-10-22,2025.0,2024-10-22T00:00:00.0,162.0,2024-10-22T12:23:00.0,2024-10-22,2024-10-23T00:36:00.0,4560.0,46260.0,19620.0,57300.0,MOSTRECENT,37424.0,9826.0,206.0,501.0,2024-10-23T00:00:00.0,1.0,2024-10-23T07:00:00.0,4740.0,37.0,7787.0,9.0,ASLEEP,16020.0,67140002.0,96200873.0,163.0,12480.0,26.0,2024-10-23T07:00:00.0,57.0,20.0,AWAKE,2581.0,48.0,16.0,96200873.0,10.0,86400000.0,95.0,2581.0,MEASURED,46.0,95.0,91.0,1439.0,9420.0,2581.0,9780.0,false,150.0,9625.0,94.0,5515.0,955.0,193.0,true,22.0,2581.0,95.0
1729493156000.0,0.890625,GARMIN,false,174.0,Spokane,7982.0,154.0,4402.89306640625,RUNNING,79.0,17340393579.0,-7.982544184241019e+18,59079.998779296875,0.0,0.32239999771118166,9.0,3005471.013069153,-117.39494662731886,subscribers,1729518356000.0,3366988290.0,Spokane Running,87.0,0.3648000001907349,121.0,false,4502.838134765625,3009745.1171875,running,false,121.05866742996744,8.407029322492497e+18,0.6030598958333333,47.66372968442738,176.0,47.670372342690825,61.0,970251.953125,96200873.0,7.0,55490.301513671875,159.78125,2777.98326,false,-117.40153673104942,true,false,false,1729518356000.0,3009745.1171875,2024-10-21,1920.0,2024-10-21T04:29:00.0,false,0.0,2024-10-21T12:26:00.0,15780.0,ENHANCED_CONFIRMED_FINAL,0.0,96200873.0,170.0,a2f13b5f43b248b48816e41cf3ff3785,22.0,6900.0,MEASURED,12230.0,10.0,449.0,2024-10-21T07:00:00.0,false,14872.0,MEASURED,866.0,4800.0,47.0,95.0,15240.0,true,86340.0,319.0,4800.0,888.0,42.0,false,false,3.0,HIGHEST,TOTAL,0.0,19920.0,2080.0,LOWEST,false,1729580400000.0,19140.0,2024-10-21,4465.0,2024-10-21T00:00:00.0,167.0,2024-10-21T12:18:00.0,2024-10-21,2024-10-21T23:57:00.0,8220.0,31680.0,7020.0,55440.0,MOSTRECENT,15910.0,14311.0,319.0,888.0,2024-10-22T00:00:00.0,1.0,2024-10-22T07:00:00.0,8220.0,42.0,-8657.0,11.0,ASLEEP,20280.0,56280002.0,96200873.0,156.0,19140.0,51.0,2024-10-22T07:00:00.0,75.0,29.0,AWAKE,2968.0,48.0,21.0,96200873.0,10.0,86400000.0,96.0,2968.0,MEASURED,49.0,95.0,54.0,1439.0,7260.0,2968.0,9360.0,false,150.0,14872.0,65.0,6548.0,924.0,254.0,true,39.0,2968.0,98.0
1729406492000.0,0.484375,GARMIN,false,177.0,Spokane,7922.0,165.0,7036.590576171875,RUNNING,80.0,17332898320.0,-5.874896841229006e+18,58010.8154296875,0.5,0.3286999940872193,9.0,2964289.0014648438,-117.39479642361403,subscribers,1729431692000.0,3366988290.0,Spokane Running,88.0,0.3536000013351441,121.0,false,7247.406005859375,2969918.9453125,running,false,122.54236848057198,-2.4698255737137874e+18,0.2274658203125,47.66948176547885,190.0,47.67026991583407,60.0,976291.9921875,96200873.0,7.0,55500.0,160.96875,3029.3844599999998,false,-117.39276565611362,true,false,false,1729431692000.0,2969918.9453125,2024-10-20,2040.0,2024-10-20T04:26:00.0,false,60.0,2024-10-20T12:31:00.0,17760.0,ENHANCED_CONFIRMED_FINAL,0.0,96200873.0,185.0,c76708334a47443eaf2446d461fafce5,27.0,9420.0,MEASURED,11820.0,8.0,480.0,2024-10-20T07:00:00.0,false,14596.0,MEASURED,943.0,3120.0,41.0,98.0,7260.0,true,86040.0,370.0,3120.0,896.0,41.0,false,false,11.0,HIGHEST,TOTAL,0.0,19560.0,2080.0,LOWEST,false,1729494000000.0,21960.0,2024-10-20,3720.0,2024-10-20T00:00:00.0,184.0,2024-10-20T07:26:00.0,2024-10-20,2024-10-21T02:17:00.0,7020.0,36780.0,9240.0,56760.0,MOSTRECENT,26188.0,13848.0,366.0,896.0,2024-10-21T00:00:00.0,1.0,2024-10-21T07:00:00.0,7140.0,42.0,-5963.0,8.0,ASLEEP,19800.0,55920002.0,96200873.0,100.0,22200.0,54.0,2024-10-21T07:00:00.0,78.0,25.0,AWAKE,2976.0,47.0,18.0,96200873.0,10.0,86400000.0,100.0,2976.0,MEASURED,47.0,98.0,64.0,1434.0,9540.0,2976.0,6000.0,false,150.0,14596.0,47.0,6340.0,946.0,121.0,true,34.0,2976.0,88.0
